Stage,launch_date,id,name,slug,thumbnail,subscribed_shares,remaining_shares,percent_subscribed,invested_style,ownership_duration,farm_crop_type,area_size,price,price_per_acre,price_per_share,raised,units,min_investment,min_shares_amount,closing_date,pending_closing_date,approved_date,publication_date,latitude,longtitude,state,county,launch_event,relative_risk,type,status,debt,improvements,additional_risk,seo_description,seo_title,invest,show_only_to_investors
Closed Investment,,185,Hundley Timber Tract,hundley-timber-tract,"{'full': {'id': 44751, 'meta_data': {'size': '1500x900'}, 'mime': 'image/jpeg', 'name': 'DJI_0017_1500x900.jpg', 'type': 'full', 'url': 'https://media.acretrader.com/488f30299b00491deb898033cf189e440a2bea86.jpg'}, 'original': {'id': 44750, 'meta_data': {'description': 'Drone picture capturing the mature planted pines in the distance with the emerging hardwoods surrounding them.', 'name': 'DJI_0017.jpg'}, 'mime': 'image/jpeg', 'name': 'DJI_0017.jpg', 'type': 'original', 'url': 'https://media.acretrader.com/641eaf3d13f37a535e194aa430de64c135bf2d6b.jpg'}, 'placeholder': {'id': 44752, 'meta_data': {'size': '60x36'}, 'mime': 'image/jpeg', 'name': 'DJI_0017_60x36.jpg', 'type': 'placeholder', 'url': 'https://media.acretrader.com/6aa33dcc42aeac0141deb380560f27131177f9cb.jpg'}, 'slider': {'id': 44755, 'meta_data': {'size': '392x540'}, 'mime': 'image/jpeg', 'name': 'DJI_0017_392x540.jpg', 'type': 'slider', 'url': 'https://media.acretrader.com/d083d5017cefd1f9313e65b64b71872a0fafcb4e.jpg'}, 'small': {'id': 44753, 'meta_data': {'size': '404x244'}, 'mime': 'image/jpeg', 'name': 'DJI_0017_404x244.jpg', 'type': 'small', 'url': 'https://media.acretrader.com/d9c84448a8850dad1e3f45c0f6b006a55cc561e0.jpg'}, 'thumbnail': {'id': 44754, 'meta_data': {'size': '720x436'}, 'mime': 'image/jpeg', 'name': 'DJI_0017_720x436.jpg', 'type': 'thumbnail', 'url': 'https://media.acretrader.com/dc70b57b780735b485f639c0dce52ae9e1ea1899.jpg'}}",4540,0,100,1,6,timber,454,1012420,2230,223,0,0,40,8920,2023-02-07T22:16:18.473447Z,2022-12-10T22:24:24.286588Z,2022-12-08T19:00:00Z,13.13,91.9464166,AR,Drew County,0,invest,15,False,False,False,,,False,False
Closed Investment,,188,Waltham Farm,waltham-farm,"{'full': {'id': 45560, 'meta_data': {'size': '1500x900'}, 'mime': 'image/jpeg', 'name': 'Corn_1500x900.jpg', 'type': 'full', 'url': 'https://media.acretrader.com/8dd7ed901ecbc2de6f0be51c86469dbbd78cf0d0.jpg'}, 'original': {'id': 45559, 'meta_data': {'name': 'Corn.jpg'}, 'mime': 'image/jpeg', 'name': 'Corn.jpg', 'type': 'original', 'url': 'https://media.acretrader.com/127d4ca41c6d4cdbdd1dbed6fd2a14619011fa52.jpg'}, 'placeholder': {'id': 45561, 'meta_data': {'size': '60x36'}, 'mime': 'image/jpeg', 'name': 'Corn_60x36.jpg', 'type': 'placeholder', 'url': 'https://media.acretrader.com/8710d58945a6e7e9a0dca37db662f8ed74e3f91d.jpg'}, 'slider': {'id': 45564, 'meta_data': {'size': '392x540'}, 'mime': 'image/jpeg', 'name': 'Corn_392x540.jpg', 'type': 'slider', 'url': 'https://media.acretrader.com/95aa5adc6c2c3a0fa9b33a13139613d7d23c0c2b.jpg'}, 'small': {'id': 45562, 'meta_data': {'size': '404x244'}, 'mime': 'image/jpeg', 'name': 'Corn_404x244.jpg', 'type': 'small', 'url': 'https://media.acretrader.com/0188c2482d45a3cae5e9bb87017b9643ac48e310.jpg'}, 'thumbnail': {'id': 45563, 'meta_data': {'size': '720x436'}, 'mime': 'image/jpeg', 'name': 'Corn_720x436.jpg', 'type': 'thumbnail', 'url': 'https://media.acretrader.com/b543d7895cf789da8b60016f2958be8cc67974f3.jpg'}}",1853,0,100,1,6,row,185.3,1928973,10410,1041,0,0,15,15615,2023-02-06T20:17:49.167107Z,2023-01-11T03:19:49.367577Z,2023-01-05T15:11:31Z,43.840317,-92.832512,MN,Mower County,0,invest,15,False,False,False,,,False,False
Closed Investment,,182,Natone Creek Farm,natone-farm,"{'full': {'id': 45012, 'meta_data': {'size': '1500x900'}, 'mime': 'image/jpeg', 'name': 'Natone-41_1500x900.jpg', 'type': 'full', 'url': 'https://media.acretrader.com/92a8733c01bef4fd2865738118f2c5b3e5529dc6.jpg'}, 'original': {'id': 45011, 'meta_data': {'description': 'Facing southwest across the property towards the Emu River Forest.', 'name': 'Natone-41.jpg'}, 'mime': 'image/jpeg', 'name': 'Natone-41.jpg', 'type': 'original', 'url': 'https://media.acretrader.com/932088b8d54c991b62443ef319d3800b1caae5b6.jpg'}, 'placeholder': {'id': 45013, 'meta_data': {'size': '60x36'}, 'mime': 'image/jpeg', 'name': 'Natone-41_60x36.jpg', 'type': 'placeholder', 'url': 'https://media.acretrader.com/357dff85939b094c25b831e3b8dcc1c70a972b97.jpg'}, 'slider': {'id': 45016, 'meta_data': {'size': '392x540'}, 'mime': 'image/jpeg', 'name': 'Natone-41_392x540.jpg', 'type': 'slider', 'url': 'https://media.acretrader.com/82208722861de00a8b4ce12f25d52d5c20dbb853.jpg'}, 'small': {'id': 45014, 'meta_data': {'size': '404x244'}, 'mime': 'image/jpeg', 'name': 'Natone-41_404x244.jpg', 'type': 'small', 'url': 'https://media.acretrader.com/a963cdddf690749f079ae9391a9609270e064b22.jpg'}, 'thumbnail': {'id': 45015, 'meta_data': {'size': '720x436'}, 'mime': 'image/jpeg', 'name': 'Natone-41_720x436.jpg', 'type': 'thumbnail', 'url': 'https://media.acretrader.com/1dc234c8e49a863f21e56a1c682756ab4fbed63c.jpg'}}",4224,0,100,1,6,row,422.4,4329600,10250,1025,0,0,40,41000,2023-01-31T18:39:55.527811Z,2022-12-28T22:41:13.32909Z,2022-12-14T19:00:00Z,-41.162699,145.93626,AU,Tasmania,0,invest,15,False,False,False,,,False,False
Closed Investment,,187,Meriden Farm,meriden-farm,"{'full': {'id': 45354, 'meta_data': {'size': '1500x900'}, 'mime': 'image/jpeg', 'name': 'Meriden-9_1500x900.jpg', 'type': 'full', 'url': 'https://media.acretrader.com/7cc5dcd7a0d858f86901a11de18908423523b2f5.jpg'}, 'original': {'id': 45353, 'meta_data': {'name': 'Meriden-9.jpg'}, 'mime': 'image/jpeg', 'name': 'Meriden-9.jpg', 'type': 'original', 'url': 'https://media.acretrader.com/2ad6c75ab2d70f810ce85200cb49bdb26185e3b0.jpg'}, 'placeholder': {'id': 45355, 'meta_data': {'size': '60x36'}, 'mime': 'image/jpeg', 'name': 'Meriden-9_60x36.jpg', 'type': 'placeholder', 'url': 'https://media.acretrader.com/b89dd888fc4ead055b8bb58ca6b8bdeed0900eb0.jpg'}, 'slider': {'id': 45358, 'meta_data': {'size': '392x540'}, 'mime': 'image/jpeg', 'name': 'Meriden-9_392x540.jpg', 'type': 'slider', 'url': 'https://media.acretrader.com/bc71d80ca4aec167e9c67b2df75ed996cdb310da.jpg'}, 'small': {'id': 45356, 'meta_data': {'size': '404x244'}, 'mime': 'image/jpeg', 'name': 'Meriden-9_404x244.jpg', 'type': 'small', 'url': 'https://media.acretrader.com/4e4051038e1e7e94e64b849e9943113c9ce4f759.jpg'}, 'thumbnail': {'id': 45357, 'meta_data': {'size': '720x436'}, 'mime': 'image/jpeg', 'name': 'Meriden-9_720x436.jpg', 'type': 'thumbnail', 'url': 'https://media.acretrader.com/4e794020ce1188823ad8429d01da77f69bdfc259.jpg'}}",1535,0,100,1,6,row,153.5,1814370,11820,1182,0,0,15,17730,2023-01-31T17:21:07.663639Z,2022-12-24T02:35:35.943674Z,2022-12-21T21:48:52Z,41.5582934,-89.0184383,IL,LaSalle County,0,invest,15,False,False,False,,,False,False
Closed Investment,,178,Bluegrass Creek Farm,bluegrass-creek-farm,"{'full': {'id': 43896, 'meta_data': {'size': '1500x900'}, 'mime': 'image/png', 'name': 'f67649873a42bdc4112d894c4babfeaac891d513_1500x900.png', 'type': 'full', 'url': 'https://media.acretrader.com/71bb25d6eacf969b049a54d5d77f93227d2c5b31.png'}, 'original': {'id': 43895, 'meta_data': {'name': 'f67649873a42bdc4112d894c4babfeaac891d513.png'}, 'mime': 'image/png', 'name': 'f67649873a42bdc4112d894c4babfeaac891d513.png', 'type': 'original', 'url': 'https://media.acretrader.com/735e4ce0a81ef89caf1003d71b18fd31539b6947.png'}, 'placeholder': {'id': 43897, 'meta_data': {'size': '60x36'}, 'mime': 'image/png', 'name': 'f67649873a42bdc4112d894c4babfeaac891d513_60x36.png', 'type': 'placeholder', 'url': 'https://media.acretrader.com/02c7e6c38d9714163174ec6051ab2aedec2e5604.png'}, 'slider': {'id': 43900, 'meta_data': {'size': '392x540'}, 'mime': 'image/png', 'name': 'f67649873a42bdc4112d894c4babfeaac891d513_392x540.png', 'type': 'slider', 'url': 'https://media.acretrader.com/d80a1d66fe8c7982eb5b9a19d9b35f7bde48d1a0.png'}, 'small': {'id': 43898, 'meta_data': {'size': '404x244'}, 'mime': 'image/png', 'name': 'f67649873a42bdc4112d894c4babfeaac891d513_404x244.png', 'type': 'small', 'url': 'https://media.acretrader.com/298d80214c9aaa046aec852b1d2855c3974ce4ad.png'}, 'thumbnail': {'id': 43899, 'meta_data': {'size': '720x436'}, 'mime': 'image/png', 'name': 'f67649873a42bdc4112d894c4babfeaac891d513_720x436.png', 'type': 'thumbnail', 'url': 'https://media.acretrader.com/9962e234d93d36d537180d51d0f1100bdf7adb25.png'}}",1210,0,100,1,6,row,121,1298330,10730,1073,0,0,9,9657,2023-01-10T21:36:04.311697Z,2022-11-18T07:35:16.861631Z,2022-11-15T19:18:50Z,40.34984,-87.82015,IL,Vermilion County,0,invest,15,False,False,False,,,False,False
Closed Investment,,180,Josselyn Farm,josselyn-farm,"{'full': {'id': 44132, 'meta_data': {'size': '1500x900'}, 'mime': 'image/jpeg', 'name': 'image0 (4)_1500x900.jpeg', 'type': 'full', 'url': 'https://media.acretrader.com/037dfe7bd297b053998c9d966c40d0d1df75f24f.jpeg'}, 'original': {'id': 44131, 'meta_data': {'name': 'image0 (4).jpeg'}, 'mime': 'image/jpeg', 'name': 'image0 (4).jpeg', 'type': 'original', 'url': 'https://media.acretrader.com/2dbdae572b4cda3a59a04997222a439f44a13804.jpeg'}, 'placeholder': {'id': 44133, 'meta_data': {'size': '60x36'}, 'mime': 'image/jpeg', 'name': 'image0 (4)_60x36.jpeg', 'type': 'placeholder', 'url': 'https://media.acretrader.com/4c1271fbebccc016dcb9d425d873ac552132149f.jpeg'}, 'slider': {'id': 44136, 'meta_data': {'size': '392x540'}, 'mime': 'image/jpeg', 'name': 'image0 (4)_392x540.jpeg', 'type': 'slider', 'url': 'https://media.acretrader.com/4d7d710a5953060d914014638b4bc274baec00e0.jpeg'}, 'small': {'id': 44134, 'meta_data': {'size': '404x244'}, 'mime': 'image/jpeg', 'name': 'image0 (4)_404x244.jpeg', 'type': 'small', 'url': 'https://media.acretrader.com/b5e86c55ac01b45e7c60658de04f156356d359ff.jpeg'}, 'thumbnail': {'id': 44135, 'meta_data': {'size': '720x436'}, 'mime': 'image/jpeg', 'name': 'image0 (4)_720x436.jpeg', 'type': 'thumbnail', 'url': 'https://media.acretrader.com/0d96b30b72678098522246a2a72a8a1789cbeeb2.jpeg'}}",1450,0,100,1,6,row,145,1557300,10740,1074,0,0,10,10740,2023-01-09T22:54:26Z,2022-12-03T09:44:41Z,2022-11-22T23:28:51Z,40.81917,-99.604844,NE,Dawson County,0,invest,15,False,False,False,,,False,False
Closed Investment,,181,Stockton Farm,stockton-farm,"{'full': {'id': 44310, 'meta_data': {'size': '1500x900'}, 'mime': 'image/jpeg', 'name': 'Stockton-17_1500x900.jpg', 'type': 'full', 'url': 'https://media.acretrader.com/606a9b13dd3d82bd071d04c29ea301a437a726d3.jpg'}, 'original': {'id': 44309, 'meta_data': {'name': 'Stockton-17.jpg'}, 'mime': 'image/jpeg', 'name': 'Stockton-17.jpg', 'type': 'original', 'url': 'https://media.acretrader.com/5d120b69256cd59091ded4284ab3d20d96c0e307.jpg'}, 'placeholder': {'id': 44311, 'meta_data': {'size': '60x36'}, 'mime': 'image/jpeg', 'name': 'Stockton-17_60x36.jpg', 'type': 'placeholder', 'url': 'https://media.acretrader.com/234b54487df52d0923f3c52413b61915777ac772.jpg'}, 'slider': {'id': 44314, 'meta_data': {'size': '392x540'}, 'mime': 'image/jpeg', 'name': 'Stockton-17_392x540.jpg', 'type': 'slider', 'url': 'https://media.acretrader.com/3fca00be39595d259039c358f56a3c649d4446b8.jpg'}, 'small': {'id': 44312, 'meta_data': {'size': '404x244'}, 'mime': 'image/jpeg', 'name': 'Stockton-17_404x244.jpg', 'type': 'small', 'url': 'https://media.acretrader.com/86a492a97a631d20419d8ce32d7151e00bef0230.jpg'}, 'thumbnail': {'id': 44313, 'meta_data': {'size': '720x436'}, 'mime': 'image/jpeg', 'name': 'Stockton-17_720x436.jpg', 'type': 'thumbnail', 'url': 'https://media.acretrader.com/2d081fe7700bdd2ab0470edb993eea3cedfc15f9.jpg'}}",2413,0,100,1,13,row,241.3,4304792,17840,1784,0,0,11,19624,2023-01-09T21:57:54.272048Z,2022-12-08T20:48:27.831244Z,2022-11-23T19:00:00Z,37.936840000000004,-121.37789,CA,San Joaquin County,0,invest,15,False,False,False,,,False,False
Closed Investment,,183,Butler Farm,butler-farm,"{'full': {'id': 44628, 'meta_data': {'size': '1500x900'}, 'mime': 'image/jpeg', 'name': 'img88805_1500x900.jpg', 'type': 'full', 'url': 'https://media.acretrader.com/9f070d68b85abac404f5f6db4e5c0d9cfda1cdf9.jpg'}, 'original': {'id': 44626, 'meta_data': {'name': 'img88805.jpg'}, 'mime': 'image/jpeg', 'name': 'img88805.jpg', 'type': 'original', 'url': 'https://media.acretrader.com/a2a8eba9ebb68692510d3f540fd35f0a3aea5f3f.jpg'}, 'placeholder': {'id': 44629, 'meta_data': {'size': '60x36'}, 'mime': 'image/jpeg', 'name': 'img88805_60x36.jpg', 'type': 'placeholder', 'url': 'https://media.acretrader.com/0ecd6860c1dc7a1d355e0568ad7022f987b44e89.jpg'}, 'slider': {'id': 44633, 'meta_data': {'size': '392x540'}, 'mime': 'image/jpeg', 'name': 'img88805_392x540.jpg', 'type': 'slider', 'url': 'https://media.acretrader.com/f8fc4b17b1afb3e79579963218386d26ef61c8ef.jpg'}, 'small': {'id': 44630, 'meta_data': {'size': '404x244'}, 'mime': 'image/jpeg', 'name': 'img88805_404x244.jpg', 'type': 'small', 'url': 'https://media.acretrader.com/bc89d6cee67179cf75a8f185b282102b714fd545.jpg'}, 'thumbnail': {'id': 44631, 'meta_data': {'size': '720x436'}, 'mime': 'image/jpeg', 'name': 'img88805_720x436.jpg', 'type': 'thumbnail', 'url': 'https://media.acretrader.com/22747e575fba5161186f2f73a22e9e0de00a40cc.jpg'}}",800,0,100,1,6,row,80,884800,11060,1106,0,0,7,7742,2022-12-22T20:44:25.051492Z,2022-12-03T13:12:18Z,2022-12-01T19:07:20Z,40.40487,-87.78038,IL,Vermilion County,0,invest,15,False,False,False,,,False,False
Closed Investment,,179,Britton Timber Tract,britton-timber-tract,"{'full': {'id': 43639, 'meta_data': {'size': '1500x900'}, 'mime': 'image/jpeg', 'name': 'IMG_0565 2_1500x900.JPG', 'type': 'full', 'url': 'https://media.acretrader.com/2d37b6093e4e8a6d9e743ed5ee3e6f2293645c8d.JPG'}, 'original': {'id': 43638, 'meta_data': {'name': 'IMG_0565 2.JPG'}, 'mime': 'image/jpeg', 'name': 'IMG_0565 2.JPG', 'type': 'original', 'url': 'https://media.acretrader.com/6fd351b66da2179aa3dd197d3cdc96825f4563b5.JPG'}, 'placeholder': {'id': 43640, 'meta_data': {'size': '60x36'}, 'mime': 'image/jpeg', 'name': 'IMG_0565 2_60x36.JPG', 'type': 'placeholder', 'url': 'https://media.acretrader.com/b4bcc4d2dcb3eeaeffc1ef1464eea2a25e75a60e.JPG'}, 'slider': {'id': 43643, 'meta_data': {'size': '392x540'}, 'mime': 'image/jpeg', 'name': 'IMG_0565 2_392x540.JPG', 'type': 'slider', 'url': 'https://media.acretrader.com/0bb4f88dada60549bb9e9a8f6774f65ff2ecb731.JPG'}, 'small': {'id': 43641, 'meta_data': {'size': '404x244'}, 'mime': 'image/jpeg', 'name': 'IMG_0565 2_404x244.JPG', 'type': 'small', 'url': 'https://media.acretrader.com/a4b36cc2ec15570911f87ef5b981cf62db12e94c.JPG'}, 'thumbnail': {'id': 43642, 'meta_data': {'size': '720x436'}, 'mime': 'image/jpeg', 'name': 'IMG_0565 2_720x436.JPG', 'type': 'thumbnail', 'url': 'https://media.acretrader.com/4a0ea354d17ffedcdd86cec989fcdc78c1fb0abd.JPG'}}",18480,0,100,1,6,timber,1848,3880800,2100,210,0,0,75,15750,2022-12-21T19:03:33.358916Z,2022-11-23T05:52:12Z,2022-11-07T18:00:00Z,34.0081286,-78.5916948,NC,Brunswick County,0,invest,15,False,False,False,,,False,False
Closed Investment,,172,Goose Creek Farm,goose-creek-farm,"{'full': {'id': 42667, 'meta_data': {'size': '1500x900'}, 'mime': 'image/jpeg', 'name': 'Goose Creek-07_1500x900.jpg', 'type': 'full', 'url': 'https://media.acretrader.com/fa445b310c76632dbde9617fcc7cbba7817762ce.jpg'}, 'original': {'id': 42666, 'meta_data': {'name': 'Goose Creek-07.jpg'}, 'mime': 'image/jpeg', 'name': 'Goose Creek-07.jpg', 'type': 'original', 'url': 'https://media.acretrader.com/28883a8ecd9c0f628c29805c047313dc1adfdfc5.jpg'}, 'placeholder': {'id': 42668, 'meta_data': {'size': '60x36'}, 'mime': 'image/jpeg', 'name': 'Goose Creek-07_60x36.jpg', 'type': 'placeholder', 'url': 'https://media.acretrader.com/59b789cb36d2ec2d659119d445bb008cc8c9254d.jpg'}, 'slider': {'id': 42671, 'meta_data': {'size': '392x540'}, 'mime': 'image/jpeg', 'name': 'Goose Creek-07_392x540.jpg', 'type': 'slider', 'url': 'https://media.acretrader.com/a9de088461c73d3bb54088c9a196ae7c1d3242fe.jpg'}, 'small': {'id': 42669, 'meta_data': {'size': '404x244'}, 'mime': 'image/jpeg', 'name': 'Goose Creek-07_404x244.jpg', 'type': 'small', 'url': 'https://media.acretrader.com/fe1d61451a5d3ffeafa1568544bcb0d61ed819f3.jpg'}, 'thumbnail': {'id': 42670, 'meta_data': {'size': '720x436'}, 'mime': 'image/jpeg', 'name': 'Goose Creek-07_720x436.jpg', 'type': 'thumbnail', 'url': 'https://media.acretrader.com/959c7aec5510befa314ffc5b53bd791ce82481bf.jpg'}}",3902,0,100,1,6,row,390.2,4565340,11700,1170,0,0,15,17550,2022-12-06T20:07:45.852163Z,2022-11-23T05:13:40Z,2022-09-23T21:15:10Z,42.2705,-113.925,ID,Cassia County,0,invest,15,False,False,False,,,False,False
